"","n_injured","n_killed"
"147137",1,0
"147138",0,1
"147139",0,0
"147140",0,0
"147141",0,0
"147142",0,0
"147143",0,2
"147144",0,1
"147145",0,1
"147146",0,1
"147147",0,0
"147148",0,0
"147149",1,0
"147150",0,1
"147151",0,1
"147152",1,0
"147153",1,0
"147154",3,0
"147155",0,1
"147156",1,0
"147157",1,0
"147158",1,0
"147159",0,0
"147160",1,0
"147161",1,0
"147162",1,0
"147163",1,0
"147164",1,0
"147165",0,0
"147166",1,0
"147167",1,0
"147168",0,1
"147169",1,0
"147170",2,0
"147171",0,0
"147172",0,0
"147173",0,0
"147174",0,1
"147175",1,0
"147176",0,1
"147177",3,0
"147178",0,0
"147179",0,1
"147180",1,0
"147181",0,1
"147182",0,0
"147183",0,1
"147184",0,0
"147185",2,0
"147186",0,1
"147187",0,0
"147188",0,0
"147189",0,0
"147190",1,0
"147191",1,0
"147192",0,1
"147193",3,0
"147194",1,0
"147195",1,0
"147196",1,0
"147197",0,1
"147198",0,0
"147199",0,1
"147200",0,0
"147201",0,0
"147202",0,0
"147203",1,0
"147204",0,0
"147205",1,0
"147206",0,0
"147207",0,0
"147208",0,0
"147209",0,0
"147210",0,0
"147211",1,1
"147212",0,1
"147213",0,1
"147214",0,0
"147215",2,1
"147216",0,1
"147217",1,0
"147218",0,0
"147219",1,0
"147220",0,0
"147221",0,0
"147222",1,0
"147223",0,0
"147224",1,0
"147225",1,0
"147226",0,0
"147227",0,1
"147228",0,1
"147229",0,2
"147230",0,0
"147231",0,1
"147232",0,0
"147233",0,0
"147234",0,0
"147235",0,0
"147236",0,1
"147237",1,0
"147238",1,0
"147239",1,0
"147240",0,0
"147241",1,0
"147242",1,0
"147243",0,1
"147244",0,0
"147245",1,0
"147246",1,0
"147247",1,0
"147248",0,0
"147249",0,0
"147250",1,0
"147251",0,0
"147252",0,1
"147253",3,1
"147254",0,0
"147255",0,1
"147256",0,0
"147257",0,0
"147258",1,0
"147259",2,0
"147260",0,0
"147261",1,1
"147262",1,0
"147263",0,1
"147264",0,0
"147265",0,0
"147266",0,1
"147267",0,0
"147268",1,1
"147269",0,1
"147270",0,0
"147271",0,1
"147272",0,1
"147273",1,0
"147274",1,0
"147275",1,0
"147276",1,0
"147277",1,0
"147278",0,0
"147279",0,0
"147280",0,0
"147281",0,0
"147282",0,0
"147283",0,0
"147284",0,0
"147285",1,0
"147286",0,0
"147287",1,0
"147288",0,2
"147289",0,0
"147290",1,0
"147291",0,0
"147292",0,0
"147293",1,0
"147294",0,0
"147295",0,0
"147296",2,0
"147297",0,1
"147298",0,0
"147299",1,0
"147300",0,0
"147301",0,1
"147302",0,0
"147303",0,1
"147304",1,0
"147305",1,0
"147306",1,0
"147307",0,1
"147308",1,0
"147309",1,0
"147310",0,1
"147311",1,0
"147312",1,0
"147313",1,0
"147314",1,0
"147315",1,0
"147316",0,0
"147317",0,0
"147318",0,0
"147319",1,0
"147320",0,1
"147321",0,1
"147322",1,0
"147323",0,0
"147324",1,0
"147325",1,0
"147326",0,1
"147327",2,0
"147328",1,0
"147329",1,0
"147330",1,0
"147331",0,0
"147332",0,0
"147333",1,0
"147334",0,0
"147335",1,0
"147336",1,1
"147337",1,0
"147338",0,0
"147339",1,0
"147340",2,0
"147341",1,0
"147342",1,0
"147343",1,0
"147344",0,1
"147345",0,1
"147346",1,0
"147347",1,0
"147348",0,1
"147349",0,0
"147350",1,0
"147351",1,0
"147352",0,0
"147353",0,0
"147354",1,0
"147355",0,2
"147356",0,0
"147357",0,0
"147358",0,0
"147359",1,0
"147360",1,0
"147361",0,0
"147362",1,0
"147363",0,0
"147364",0,1
"147365",0,0
"147366",2,0
"147367",1,1
"147368",0,0
"147369",0,1
"147370",0,2
"147371",1,0
"147372",0,0
"147373",0,0
"147374",0,0
"147375",1,0
"147376",0,2
"147377",0,0
"147378",0,0
"147379",2,0
"147380",0,1
"147381",0,0
"147382",0,1
"147383",0,0
"147384",0,0
"147385",2,0
"147386",1,0
"147387",1,0
"147388",0,0
"147389",0,0
"147390",0,1
"147391",1,0
"147392",0,0
"147393",0,0
"147394",0,0
"147395",1,0
"147396",2,0
"147397",1,0
"147398",1,0
"147399",1,0
"147400",1,0
"147401",0,0
"147402",0,0
"147403",0,0
"147404",0,1
"147405",0,0
"147406",0,0
"147407",0,0
"147408",1,0
"147409",0,0
"147410",1,0
"147411",0,0
"147412",0,1
"147413",0,0
"147414",0,1
"147415",1,0
"147416",0,1
"147417",0,0
"147418",0,1
"147419",0,0
"147420",0,0
"147421",0,0
"147422",2,0
"147423",1,0
"147424",0,0
"147425",0,0
"147426",0,1
"147427",0,0
"147428",0,1
"147429",1,0
"147430",0,1
"147431",1,0
"147432",0,1
"147433",1,0
"147434",0,0
"147435",0,0
"147436",0,1
"147437",0,1
"147438",1,0
"147439",0,1
"147440",1,0
"147441",0,0
"147442",1,0
"147443",0,1
"147444",0,1
"147445",1,0
"147446",1,0
"147447",0,0
"147448",0,0
"147449",0,1
"147450",0,1
"147451",0,1
"147452",0,0
"147453",0,0
"147454",1,0
"147455",0,0
"147456",0,0
"147457",1,0
"147458",0,0
"147459",0,0
"147460",1,0
"147461",0,0
"147462",1,0
"147463",1,0
"147464",1,0
"147465",2,0
"147466",0,1
"147467",1,0
"147468",1,0
"147469",0,1
"147470",0,0
"147471",1,0
"147472",1,0
"147473",1,0
"147474",0,0
"147475",0,1
"147476",1,0
"147477",0,1
"147478",1,0
"147479",0,1
"147480",1,0
"147481",1,0
"147482",0,0
"147483",0,0
"147484",0,0
"147485",0,1
"147486",0,0
"147487",1,0
"147488",1,0
"147489",3,0
"147490",1,0
"147491",2,0
"147492",3,0
"147493",1,0
"147494",1,0
"147495",0,0
"147496",2,1
"147497",1,0
"147498",0,1
"147499",0,0
"147500",1,0
"147501",0,0
"147502",0,0
"147503",1,0
"147504",0,0
"147505",0,0
"147506",0,0
"147507",0,2
"147508",2,0
"147509",1,0
"147510",0,1
"147511",0,0
"147512",0,0
"147513",0,0
"147514",1,0
"147515",1,0
"147516",0,0
"147517",0,0
"147518",1,0
"147519",0,0
"147520",0,0
"147521",0,0
"147522",0,0
"147523",0,0
"147524",0,1
"147525",0,0
"147526",0,0
"147527",3,0
"147528",0,1
"147529",0,1
"147530",0,1
"147531",1,0
"147532",1,0
"147533",1,0
"147534",0,1
"147535",0,0
"147536",0,1
"147537",1,0
"147538",2,0
"147539",0,1
"147540",0,0
"147541",1,0
"147542",0,1
"147543",0,0
"147544",1,0
"147545",1,0
"147546",0,0
"147547",0,0
"147548",1,0
"147549",1,2
"147550",1,1
"147551",0,0
"147552",0,0
"147553",1,1
"147554",0,1
"147555",1,0
"147556",0,1
"147557",1,0
"147558",0,1
"147559",0,0
"147560",1,0
"147561",1,1
"147562",0,0
"147563",0,0
"147564",0,0
"147565",1,0
"147566",0,1
"147567",0,1
"147568",1,0
"147569",0,0
"147570",1,0
"147571",1,0
"147572",2,1
"147573",0,0
"147574",0,0
"147575",0,0
"147576",0,0
"147577",1,0
"147578",0,1
"147579",1,0
"147580",3,0
"147581",1,0
"147582",1,0
"147583",1,0
"147584",1,0
"147585",1,0
"147586",0,0
"147587",1,0
"147588",2,0
"147589",1,0
"147590",0,0
"147591",1,0
"147592",0,0
"147593",0,0
"147594",1,0
"147595",0,0
"147596",0,0
"147597",1,0
"147598",1,0
"147599",0,1
"147600",1,1
"147601",0,0
"147602",0,1
"147603",1,0
"147604",1,0
"147605",1,0
"147606",1,0
"147607",0,1
"147608",0,1
"147609",0,0
"147610",0,0
"147611",0,2
"147612",1,0
"147613",1,0
"147614",0,0
"147615",0,0
"147616",0,0
"147617",0,0
"147618",0,0
"147619",1,0
"147620",0,0
"147621",0,0
"147622",1,0
"147623",0,0
"147624",0,0
"147625",0,0
"147626",0,0
"147627",1,0
"147628",0,0
"147629",0,0
"147630",0,0
"147631",1,0
"147632",1,0
"147633",0,0
"147634",0,1
"147635",1,0
"147636",0,0
"147637",0,0
"147638",0,0
"147639",0,1
"147640",0,0
"147641",1,0
"147642",0,1
"147643",1,0
"147644",1,0
"147645",0,0
"147646",1,0
"147647",1,0
"147648",0,0
"147649",0,0
"147650",0,0
"147651",1,0
"147652",0,0
"147653",1,0
"147654",2,0
"147655",1,0
"147656",1,0
"147657",1,0
"147658",1,0
"147659",0,0
"147660",0,0
"147661",1,0
"147662",1,0
"147663",0,1
"147664",0,0
"147665",1,0
"147666",1,0
"147667",0,3
"147668",1,0
"147669",0,1
"147670",1,0
"147671",0,0
"147672",0,0
"147673",0,0
"147674",1,0
"147675",0,0
"147676",1,0
"147677",0,0
"147678",0,0
"147679",0,1
"147680",0,0
"147681",1,0
"147682",1,0
"147683",0,1
"147684",1,1
"147685",0,0
"147686",0,1
"147687",0,1
"147688",0,0
"147689",0,1
"147690",1,0
"147691",0,0
"147692",1,0
"147693",0,0
"147694",1,0
"147695",0,0
"147696",1,0
"147697",1,0
"147698",1,0
"147699",0,0
"147700",0,1
"147701",1,0
"147702",1,0
"147703",1,0
"147704",1,0
"147705",1,0
"147706",0,0
"147707",0,1
"147708",0,0
"147709",1,1
"147710",1,0
"147711",0,0
"147712",0,0
"147713",0,0
"147714",0,0
"147715",0,0
"147716",0,0
"147717",0,0
"147718",1,0
"147719",0,1
"147720",0,1
"147721",0,0
"147722",1,0
"147723",0,0
"147724",0,0
"147725",1,0
"147726",0,0
"147727",0,1
"147728",0,0
"147729",2,0
"147730",0,1
"147731",1,0
"147732",1,0
"147733",0,0
"147734",0,0
"147735",0,1
"147736",1,0
"147737",1,0
"147738",1,1
"147739",0,0
"147740",0,0
"147741",0,0
"147742",0,1
"147743",0,0
"147744",0,0
"147745",0,0
"147746",0,1
"147747",1,0
"147748",3,1
"147749",0,0
"147750",1,0
"147751",1,0
"147752",0,0
"147753",0,0
"147754",1,0
"147755",0,0
"147756",0,1
"147757",0,0
"147758",0,0
"147759",0,1
"147760",0,1
"147761",1,0
"147762",2,0
"147763",0,1
"147764",1,0
"147765",1,0
"147766",0,0
"147767",0,0
"147768",1,1
"147769",0,1
"147770",1,1
"147771",0,1
"147772",1,0
"147773",1,0
"147774",0,0
"147775",1,0
"147776",0,0
"147777",1,0
"147778",2,0
"147779",1,0
"147780",0,1
"147781",1,0
"147782",1,0
"147783",0,1
"147784",0,0
"147785",0,0
"147786",0,0
"147787",0,0
"147788",1,0
"147789",0,1
"147790",0,2
"147791",0,0
"147792",1,0
"147793",1,0
"147794",0,0
"147795",1,0
"147796",0,1
"147797",0,0
"147798",0,0
"147799",1,0
"147800",0,0
"147801",0,0
"147802",1,0
"147803",2,0
"147804",1,0
"147805",1,0
"147806",1,0
"147807",0,0
"147808",1,0
"147809",0,0
"147810",0,1
"147811",3,1
"147812",0,0
"147813",0,0
"147814",1,0
"147815",0,0
"147816",0,1
"147817",0,1
"147818",0,1
"147819",0,1
"147820",1,0
"147821",0,1
"147822",1,0
"147823",0,0
"147824",0,0
"147825",0,0
"147826",1,0
"147827",0,0
"147828",0,0
"147829",0,0
"147830",0,1
"147831",0,1
"147832",0,0
"147833",0,1
"147834",0,0
"147835",0,0
"147836",1,0
"147837",0,1
"147838",1,0
"147839",1,0
"147840",0,0
"147841",1,0
"147842",0,1
"147843",0,0
"147844",1,1
"147845",0,1
"147846",1,0
"147847",0,0
"147848",0,2
"147849",1,0
"147850",0,0
"147851",0,5
"147852",1,0
"147853",1,0
"147854",0,0
"147855",0,0
"147856",0,1
"147857",0,0
"147858",0,0
"147859",0,0
"147860",0,1
"147861",0,1
"147862",1,0
"147863",1,0
"147864",0,1
"147865",0,0
"147866",1,0
"147867",0,0
"147868",1,0
"147869",0,0
"147870",1,0
"147871",1,0
"147872",0,0
"147873",0,0
"147874",0,1
"147875",1,0
"147876",1,0
"147877",1,0
"147878",0,1
"147879",0,0
"147880",1,0
"147881",0,0
"147882",0,1
"147883",1,0
"147884",1,0
"147885",3,0
"147886",1,0
"147887",0,0
"147888",1,0
"147889",1,0
"147890",0,0
"147891",0,0
"147892",1,0
"147893",1,0
"147894",0,0
"147895",0,0
"147896",1,0
"147897",2,0
"147898",0,0
"147899",0,1
"147900",0,1
"147901",1,0
"147902",1,0
"147903",0,0
"147904",0,0
"147905",0,0
"147906",0,0
"147907",0,1
"147908",1,0
"147909",0,1
"147910",0,0
"147911",0,0
"147912",0,1
"147913",0,1
"147914",0,0
"147915",0,1
"147916",1,0
"147917",1,0
"147918",1,0
"147919",1,0
"147920",1,0
"147921",1,0
"147922",0,0
"147923",1,0
"147924",1,0
"147925",0,0
"147926",1,0
"147927",0,1
"147928",0,0
"147929",0,1
"147930",1,0
"147931",0,0
"147932",0,0
"147933",0,1
"147934",0,1
"147935",1,0
"147936",0,3
"147937",0,0
"147938",1,0
"147939",3,0
"147940",0,1
"147941",0,0
"147942",0,0
"147943",0,0
"147944",1,0
"147945",0,0
"147946",0,0
"147947",0,0
"147948",0,1
"147949",0,0
"147950",0,0
"147951",0,0
"147952",0,0
"147953",0,0
"147954",0,0
"147955",0,1
"147956",1,0
"147957",1,0
"147958",0,1
"147959",0,2
"147960",1,1
"147961",0,1
"147962",1,0
"147963",1,0
"147964",1,0
"147965",1,0
"147966",0,0
"147967",1,1
"147968",0,1
"147969",0,1
"147970",0,1
"147971",1,0
"147972",0,0
"147973",0,1
"147974",0,0
"147975",0,1
"147976",0,1
"147977",0,0
"147978",1,0
"147979",1,0
"147980",1,0
"147981",1,0
"147982",1,0
"147983",0,2
"147984",0,1
"147985",0,0
"147986",0,1
"147987",3,0
"147988",2,0
"147989",1,0
"147990",1,0
"147991",1,0
"147992",0,1
"147993",0,1
"147994",0,1
"147995",0,0
"147996",1,0
"147997",8,0
"147998",0,1
"147999",1,0
"148000",0,1
"148001",0,1
"148002",0,0
"148003",0,0
"148004",0,0
"148005",1,0
"148006",1,0
"148007",0,1
"148008",3,0
"148009",1,0
"148010",2,0
"148011",1,1
"148012",1,0
"148013",0,0
"148014",2,0
"148015",0,2
"148016",1,0
"148017",1,0
"148018",1,0
"148019",1,0
"148020",1,0
"148021",1,0
"148022",0,0
"148023",1,0
"148024",1,0
"148025",1,0
"148026",1,0
"148027",1,0
"148028",2,0
"148029",0,0
"148030",0,0
"148031",1,0
"148032",0,0
"148033",1,1
"148034",1,0
"148035",0,1
"148036",0,0
"148037",0,0
"148038",0,1
"148039",0,0
"148040",3,0
"148041",1,0
"148042",0,0
"148043",0,0
"148044",0,0
"148045",0,0
"148046",1,0
"148047",2,0
"148048",0,0
"148049",0,1
"148050",0,0
"148051",1,0
"148052",1,0
"148053",1,0
"148054",0,0
"148055",1,0
"148056",0,0
"148057",0,1
"148058",1,0
"148059",0,0
"148060",1,0
"148061",0,1
"148062",3,0
"148063",1,0
"148064",1,0
"148065",0,1
"148066",0,0
"148067",0,0
"148068",0,0
"148069",0,0
"148070",0,0
"148071",0,1
"148072",0,0
"148073",0,0
"148074",1,0
"148075",1,0
"148076",0,1
"148077",0,1
"148078",0,1
"148079",1,0
"148080",1,0
"148081",0,0
"148082",1,0
"148083",1,0
"148084",1,0
"148085",0,1
"148086",0,1
"148087",1,0
"148088",1,0
"148089",1,0
"148090",0,1
"148091",0,1
"148092",1,0
"148093",1,0
"148094",0,2
"148095",0,1
"148096",2,0
"148097",0,0
"148098",1,0
"148099",0,1
"148100",0,1
"148101",1,0
"148102",0,1
"148103",0,0
"148104",1,0
"148105",1,0
"148106",0,0
"148107",0,1
"148108",1,0
"148109",1,0
"148110",0,0
"148111",1,0
"148112",0,0
"148113",2,0
"148114",2,1
"148115",1,0
"148116",1,0
"148117",1,1
"148118",0,0
"148119",1,0
"148120",0,1
"148121",1,0
"148122",1,0
"148123",0,1
"148124",0,1
"148125",0,0
"148126",0,0
"148127",0,0
"148128",4,2
"148129",3,0
"148130",1,1
"148131",0,0
"148132",1,0
"148133",1,0
"148134",0,1
"148135",1,0
"148136",0,1
"148137",0,0
"148138",1,1
"148139",0,0
"148140",1,0
"148141",2,0
"148142",1,0
"148143",1,0
"148144",0,0
"148145",1,0
"148146",1,0
"148147",0,0
"148148",0,0
"148149",1,0
"148150",1,1
"148151",1,0
"148152",0,1
"148153",1,0
"148154",1,0
"148155",1,0
"148156",0,1
"148157",2,0
"148158",1,0
"148159",1,0
"148160",0,1
"148161",0,0
"148162",1,0
"148163",0,0
"148164",1,0
"148165",1,0
"148166",0,1
"148167",1,1
"148168",0,1
"148169",1,0
"148170",0,1
"148171",0,2
"148172",2,0
"148173",0,0
"148174",0,1
"148175",2,0
"148176",1,0
"148177",0,0
"148178",3,1
"148179",0,1
"148180",2,0
"148181",0,0
"148182",0,0
"148183",1,0
"148184",0,2
"148185",1,0
"148186",0,1
"148187",1,1
"148188",0,0
"148189",1,0
"148190",0,0
"148191",1,0
"148192",1,0
"148193",1,0
"148194",2,0
"148195",1,0
"148196",1,0
"148197",1,0
"148198",0,1
"148199",0,1
"148200",0,0
"148201",1,0
"148202",0,0
"148203",1,0
"148204",1,0
"148205",1,1
"148206",1,1
"148207",0,2
"148208",0,1
"148209",0,0
"148210",1,0
"148211",0,0
"148212",2,0
"148213",1,0
"148214",0,1
"148215",0,1
"148216",0,0
"148217",0,0
"148218",0,1
"148219",0,0
"148220",1,0
"148221",0,0
"148222",1,0
"148223",0,0
"148224",0,1
"148225",1,0
"148226",1,0
"148227",0,1
"148228",1,1
"148229",0,1
"148230",2,0
"148231",0,1
"148232",0,0
"148233",0,0
"148234",1,0
"148235",0,0
"148236",2,0
"148237",1,0
"148238",1,0
"148239",1,0
"148240",0,0
"148241",1,0
"148242",1,0
"148243",0,0
"148244",0,0
"148245",0,0
"148246",1,1
"148247",1,0
"148248",1,0
"148249",1,0
"148250",0,0
"148251",4,0
"148252",1,0
"148253",0,1
"148254",1,0
"148255",1,0
"148256",0,0
"148257",1,0
"148258",1,0
"148259",2,0
"148260",0,0
"148261",0,0
"148262",0,0
"148263",1,0
"148264",0,0
"148265",0,1
"148266",1,1
"148267",0,0
"148268",1,0
"148269",1,0
"148270",0,0
"148271",0,0
"148272",0,1
"148273",0,0
"148274",1,0
"148275",0,0
"148276",1,0
"148277",1,0
"148278",1,0
"148279",1,0
"148280",0,0
"148281",0,0
"148282",0,1
"148283",1,0
"148284",1,0
"148285",1,0
"148286",0,0
"148287",1,0
"148288",0,0
"148289",0,0
"148290",0,0
"148291",2,0
"148292",1,0
"148293",1,0
"148294",1,0
"148295",0,0
"148296",0,0
"148297",0,1
"148298",0,0
"148299",2,0
"148300",2,1
"148301",0,0
"148302",0,1
"148303",0,1
"148304",0,1
"148305",1,0
"148306",0,0
"148307",0,0
"148308",1,0
"148309",1,0
"148310",6,1
"148311",4,0
"148312",0,0
"148313",1,0
"148314",0,0
"148315",0,1
"148316",1,0
"148317",1,0
"148318",0,0
"148319",1,0
"148320",1,0
"148321",1,0
"148322",0,0
"148323",0,0
"148324",0,1
"148325",0,0
"148326",1,0
"148327",1,0
"148328",1,0
"148329",0,0
"148330",0,1
"148331",0,1
"148332",1,0
"148333",0,0
"148334",1,0
"148335",1,0
"148336",0,1
"148337",1,0
"148338",0,0
"148339",0,0
"148340",0,0
"148341",1,0
"148342",0,1
"148343",0,1
"148344",0,0
"148345",1,0
"148346",2,0
"148347",0,0
"148348",0,1
"148349",1,0
"148350",0,0
"148351",1,0
"148352",0,0
"148353",0,1
"148354",0,0
"148355",0,0
"148356",1,0
"148357",0,0
"148358",0,0
"148359",1,0
"148360",0,0
"148361",2,0
"148362",1,0
"148363",0,0
"148364",0,0
"148365",0,1
"148366",1,0
"148367",1,1
"148368",1,0
"148369",0,1
"148370",1,0
"148371",0,1
"148372",1,0
"148373",0,0
"148374",1,0
"148375",0,0
"148376",1,0
"148377",0,0
"148378",0,0
"148379",1,0
"148380",1,0
"148381",0,0
"148382",1,0
"148383",0,0
"148384",0,0
"148385",0,1
"148386",2,0
"148387",0,0
"148388",0,0
"148389",0,0
"148390",0,1
"148391",0,1
"148392",0,0
"148393",0,0
"148394",1,0
"148395",0,0
"148396",0,0
"148397",0,0
"148398",0,0
"148399",0,0
"148400",1,0
"148401",0,0
"148402",0,0
"148403",0,1
"148404",0,0
"148405",0,0
"148406",0,0
"148407",0,0
"148408",0,1
"148409",0,0
"148410",1,0
"148411",0,0
"148412",0,0
"148413",1,0
"148414",0,0
"148415",1,0
"148416",0,0
"148417",1,0
"148418",1,0
"148419",0,0
"148420",1,0
"148421",0,1
"148422",1,0
"148423",1,0
"148424",0,0
"148425",0,0
"148426",1,0
"148427",0,1
"148428",0,0
"148429",1,0
"148430",0,1
"148431",0,1
"148432",0,2
"148433",0,1
"148434",1,0
"148435",0,1
"148436",0,0
"148437",1,0
"148438",1,0
"148439",0,1
"148440",0,0
"148441",0,0
"148442",1,0
"148443",0,1
"148444",1,0
"148445",1,0
"148446",2,0
"148447",1,0
"148448",1,0
"148449",0,0
"148450",0,0
"148451",0,1
"148452",1,0
"148453",1,0
"148454",0,1
"148455",0,0
"148456",0,3
"148457",1,0
"148458",0,0
"148459",0,0
"148460",1,0
"148461",1,0
"148462",0,1
"148463",0,0
"148464",0,1
"148465",0,0
"148466",0,0
"148467",0,0
"148468",0,0
"148469",2,0
"148470",0,0
"148471",0,1
"148472",0,0
"148473",1,0
"148474",2,0
"148475",0,0
"148476",1,0
"148477",1,0
"148478",1,1
"148479",0,0
"148480",2,0
"148481",1,0
"148482",1,0
"148483",3,0
"148484",0,0
"148485",1,0
"148486",0,0
"148487",1,0
"148488",0,1
"148489",1,0
"148490",1,0
"148491",0,0
"148492",0,0
"148493",1,0
"148494",0,0
"148495",1,0
"148496",0,1
"148497",1,0
"148498",0,1
"148499",1,0
"148500",0,1
"148501",1,0
"148502",0,0
"148503",0,0
"148504",0,1
"148505",1,0
"148506",1,0
"148507",1,0
"148508",0,1
"148509",0,1
"148510",0,1
"148511",1,0
"148512",1,0
"148513",0,0
"148514",2,0
"148515",1,0
"148516",0,0
"148517",0,0
"148518",2,0
"148519",0,0
"148520",1,0
"148521",0,0
"148522",2,0
"148523",0,1
"148524",1,0
"148525",0,0
"148526",1,0
"148527",0,3
"148528",0,0
"148529",1,0
"148530",1,0
"148531",2,0
"148532",0,0
"148533",0,0
"148534",1,0
"148535",1,0
"148536",3,0
"148537",0,0
"148538",1,0
"148539",0,0
"148540",0,0
"148541",1,0
"148542",0,0
"148543",1,0
"148544",1,0
"148545",1,0
"148546",1,0
"148547",0,0
"148548",0,0
"148549",0,1
"148550",0,1
"148551",1,0
"148552",0,0
"148553",1,0
"148554",0,0
"148555",0,0
"148556",0,1
"148557",0,1
"148558",1,0
"148559",0,1
"148560",0,0
"148561",0,0
"148562",1,0
"148563",1,0
"148564",0,0
"148565",0,0
"148566",0,0
"148567",0,0
"148568",0,0
"148569",1,1
"148570",1,0
"148571",0,0
"148572",1,0
"148573",2,0
"148574",3,0
"148575",0,1
"148576",0,0
"148577",3,0
"148578",1,0
"148579",1,0
"148580",0,2
"148581",1,0
"148582",1,0
"148583",1,0
"148584",0,0
"148585",0,0
"148586",0,1
"148587",0,1
"148588",1,0
"148589",0,0
"148590",0,0
"148591",0,3
"148592",1,0
"148593",0,0
"148594",0,1
"148595",1,0
"148596",0,1
"148597",0,0
"148598",0,1
"148599",1,0
"148600",1,0
"148601",1,0
"148602",1,1
"148603",2,0
"148604",0,0
"148605",0,1
"148606",0,1
"148607",0,1
"148608",4,0
"148609",0,0
"148610",0,1
"148611",0,2
"148612",1,0
"148613",0,0
"148614",1,0
"148615",1,0
"148616",0,0
"148617",0,1
"148618",0,1
"148619",2,0
"148620",0,0
"148621",1,0
"148622",1,0
"148623",1,0
"148624",1,0
"148625",0,0
"148626",1,0
"148627",0,1
"148628",2,2
"148629",0,0
"148630",0,1
"148631",0,0
"148632",2,1
"148633",1,0
"148634",2,0
"148635",1,0
"148636",1,0
"148637",1,0
"148638",0,0
"148639",1,0
"148640",0,1
"148641",0,0
"148642",0,1
"148643",0,1
"148644",0,1
"148645",1,0
"148646",0,0
"148647",1,0
"148648",1,0
"148649",0,0
"148650",0,0
"148651",0,0
"148652",0,0
"148653",0,1
"148654",0,0
"148655",0,0
"148656",0,0
"148657",0,0
"148658",0,0
"148659",1,1
"148660",0,0
"148661",1,0
"148662",0,0
"148663",0,0
"148664",0,0
"148665",0,0
"148666",0,0
"148667",0,0
"148668",0,0
"148669",0,1
"148670",0,0
"148671",1,0
"148672",0,1
"148673",0,0
"148674",0,1
"148675",1,0
"148676",0,1
"148677",1,0
"148678",0,0
"148679",1,0
"148680",0,0
"148681",1,0
"148682",2,0
"148683",0,1
"148684",0,1
"148685",0,0
"148686",0,1
"148687",1,0
"148688",1,0
"148689",1,0
"148690",2,0
"148691",1,0
"148692",1,1
"148693",1,0
"148694",0,0
"148695",1,0
"148696",0,0
"148697",0,1
"148698",0,0
"148699",1,1
"148700",0,1
"148701",0,0
"148702",1,0
"148703",0,1
"148704",0,1
"148705",0,0
"148706",0,0
"148707",0,0
"148708",1,0
"148709",0,0
"148710",0,0
"148711",0,1
"148712",1,0
"148713",0,0
"148714",0,0
"148715",1,0
"148716",0,1
"148717",1,0
"148718",1,0
"148719",1,0
"148720",0,1
"148721",2,0
"148722",0,1
"148723",0,1
"148724",0,0
"148725",0,0
"148726",0,1
"148727",0,0
"148728",0,0
"148729",1,0
"148730",1,0
"148731",0,1
"148732",0,0
"148733",1,0
"148734",2,0
"148735",0,0
"148736",0,1
"148737",0,0
"148738",2,0
"148739",0,1
"148740",1,0
"148741",1,0
"148742",1,0
"148743",1,1
"148744",0,0
"148745",0,1
"148746",0,0
"148747",1,0
"148748",1,0
"148749",1,0
"148750",0,0
"148751",0,0
"148752",1,0
"148753",1,0
"148754",0,0
"148755",2,0
"148756",1,0
"148757",0,0
"148758",0,0
"148759",0,0
"148760",1,0
"148761",0,0
"148762",1,0
"148763",0,0
"148764",2,0
"148765",0,0
"148766",0,1
"148767",0,1
"148768",1,0
"148769",0,0
"148770",0,1
"148771",1,0
"148772",0,0
"148773",0,1
"148774",0,0
"148775",0,0
"148776",0,0
"148777",0,0
"148778",0,0
"148779",0,0
"148780",0,1
"148781",1,0
"148782",0,0
"148783",3,0
"148784",0,1
"148785",0,0
"148786",1,0
"148787",3,1
"148788",1,0
"148789",1,0
"148790",0,0
"148791",0,1
"148792",0,0
"148793",0,0
"148794",1,0
"148795",0,0
"148796",1,0
"148797",0,2
"148798",1,0
"148799",0,1
"148800",1,0
"148801",0,0
"148802",1,0
"148803",0,0
"148804",0,0
"148805",1,0
"148806",0,0
"148807",0,0
"148808",1,0
"148809",0,1
"148810",0,0
"148811",0,2
"148812",1,0
"148813",1,0
"148814",0,0
"148815",0,0
"148816",0,0
"148817",1,0
"148818",1,0
"148819",0,0
"148820",0,1
"148821",0,0
"148822",0,1
"148823",0,1
"148824",1,0
"148825",0,0
"148826",0,0
"148827",1,0
"148828",1,0
"148829",0,0
"148830",0,1
"148831",0,1
"148832",1,0
"148833",0,0
"148834",0,0
"148835",1,0
"148836",0,1
"148837",0,0
"148838",2,0
"148839",1,0
"148840",0,1
"148841",1,0
"148842",0,0
"148843",0,1
"148844",1,0
"148845",1,0
"148846",0,0
"148847",0,0
"148848",0,0
"148849",0,1
"148850",0,1
